name,website,reason
Oak HC/FT,https://panorays.com/,WRONG WEBSITE
Lisa Feria,http://www.nutpods.com/,WRONG WEBSITE
Pierer Industrie,https://www.ridenuviz.com/,WRONG WEBSITE
Relevance Ventures (formerly Relevance Capital),http://www.passportinc.com,WRONG WEBSITE
District 5 Investments,https://www.pathfinder-resources.com/,WRONG WEBSITE
Altitude Investment Management,http://www.pathogendx.com/,WRONG WEBSITE
The Panther Opportunity Fund,http://www.pathogendx.com/,WRONG WEBSITE
Paulo Alexandre Lopes,https://oddsgate.com/,WRONG WEBSITE
Friends & Family,https://peralabs.co,WRONG WEBSITE
Phase 1 Ventures,https://peralabs.co,WRONG WEBSITE
Akash Raj,https://petadvices.com,WRONG WEBSITE
Range Ventures,https://www.onwarddelivery.com,WRONG WEBSITE
Fred Luddy,http://onepointone.com,WRONG WEBSITE
Allied Minds,https://www.orbitalsidekick.com/,WRONG WEBSITE
Open Prairie,http://newleafsym.com,WRONG WEBSITE
Palo Alto Investors,http://newleafsym.com,WRONG WEBSITE
NEXT Frontier Capital,https://opteraclimate.com/,WRONG WEBSITE
Stout Street Capital,https://opteraclimate.com/,WRONG WEBSITE
Frontiers Acquisitions,https://www.phlatbed.com,WRONG WEBSITE
Tracker Capital Management,http://pivotalcommware.com/,WRONG WEBSITE
Flashpoint at Georgia Tech,http://www.parkentcycles.com/,WRONG WEBSITE
GLP,https://www.parsyl.com/,WRONG WEBSITE
Plug and Play Tech Center,https://www.pathover.com,WRONG WEBSITE
Faurecia,http://www.powersphyr.com/,WRONG WEBSITE
Greensoil PropTech Ventures,https://www.gspv.vc,WRONG WEBSITE
Tradeworks.vc,https://getquiver.co.uk,WRONG WEBSITE
Firelake Capital Management,http://www.qbotix.com,WRONG WEBSITE
Edward-Elmhurst Health,https://readysetfood.com,WRONG WEBSITE
Judith Fitzpatrick,https://microbiometer.com/,WRONG WEBSITE
Thomas Davis,https://microbiometer.com/,WRONG WEBSITE
University of Pennsylvania,https://www.business.repurpose.global/,WRONG WEBSITE
Alberta Innovates,https://www.pursuit-technologies.com,WRONG WEBSITE
Bualuang Ventures,http://www.ricult.com/,WRONG WEBSITE
MIT delta v,http://www.ricult.com/,WRONG WEBSITE
Beyond Net Zero,https://www.roadrunnerwm.com/,WRONG WEBSITE
Anchor Group,http://www.roambee.com,WRONG WEBSITE
Deutsche Telekom Strategic Investments,http://www.roambee.com,WRONG WEBSITE
ClearVue Partners,https://cvpcap.com/,WRONG WEBSITE
FountainVest Partners,http://plus.ai/,WRONG WEBSITE
CPE Capital,http://plus.ai/,WRONG WEBSITE
Wanxiang International Investment,http://plus.ai/,WRONG WEBSITE
Chris Sacca,https://whatisleft.org/,WRONG WEBSITE
Eat Just,https://ju.st/,WRONG WEBSITE
University of connecticut Technology Incubation Program,tip.uconn.edu,WRONG WEBSITE
Department of Natural Resources and Parks,https://www.in.gov/dnr/,WRONG WEBSITE
Salt Lake City Economic Development,https://www.slc.gov/ed/,WRONG WEBSITE
National Aeronautics and Space Administration,https://www.nasa.gov/,WRONG WEBSITE
Kickstart Fund,Washington Research Foundation,WRONG WEBSITE
Guotai Junan Securities,https://gtja.com/,WRONG WEBSITE
University of Maryland,https://energy.umd.edu/,WRONG WEBSITE
Maryland Energy Innovation Institute,https://umd.edu/,WRONG WEBSITE
United States Advanced Battery Consortium LLC,https://uscar.org/usabc/,WRONG WEBSITE
Shell GameChanger Accelerator,https://gcxnrel.com/,WRONG WEBSITE
Green Tech Accelerator,https://www.climatecolab.org/,WRONG WEBSITE
Network Society Ventures,https://netsoc.vc/,WRONG WEBSITE
Compagnie Nationale a Portefeuille,https://cnp.be/,WRONG WEBSITE
Baker-Polito Administration,https://www.mass.gov/orgs/office-of-the-governor,WRONG WEBSITE
Willoughby Capital,https://www.willcapllc.com/,WRONG WEBSITE
Silverleaf Ventures,https://slvp.co/,WRONG WEBSITE
Western Economic Diversification Canada,https://wg-deo.gc.ca/,WRONG WEBSITE
Quebec Ministry of Energy and Natural Resources,https://mern.gouv.qc.ca/en/,WRONG WEBSITE
Space2Earth Accelerator,https://space4impact.org/,WRONG WEBSITE
German Federal Government,https://www.bundesregierung.de/breg-en,WRONG WEBSITE
"Center for Economic Development, Transport and the Environment",https://www.ely-keskus.fi/,WRONG WEBSITE
Abu Dhabi Growth Fund,https://adg.ae/,WRONG WEBSITE
Squared Circles,https://www.sqcircle.com/,WRONG WEBSITE
Startup Mavericks,https://www.sum.vc/,WRONG WEBSITE
JANVEST Capital,https://joulevc.com/,WRONG WEBSITE
Scottish Baltic Invest,https://www.gov.scot/,WRONG WEBSITE
Most Innovative Technology,https://utilityweek.co.uk/,WRONG WEBSITE
Climate-KIC incubation award,https://www.cleantechinnovate.com/,WRONG WEBSITE
Estonian angel investors,https://estban.ee/,WRONG WEBSITE
Business Creation Award,https://www.zurich.com/,WRONG WEBSITE
3VC venture,https://three.vc/,WRONG WEBSITE
Ministry of Climate Action and Energy,https://www.bmk.gv.at/en/,WRONG WEBSITE
Federal Ministry for Digital and Economic Affairs,https://bmdw.gv.at/,WRONG WEBSITE
Wicklow Capital,http://medmen.com/,WRONG WEBSITE
Think Beyond Corp,https://www.tbpinnovate.com/,WRONG WEBSITE
Morningside Venture Capital,https://www.5ycap.com/,WRONG WEBSITE
Brunei Investment Agency,https://www.mofe.gov.bn/Brunei%20Investment%20Agency/Home.aspx,WRONG WEBSITE
InterAmerican Development Bank,https://www.iadb.org/en/about-us/overview,WRONG WEBSITE
Ashton Kutcher,https://twitter.com/aplusk,WRONG WEBSITE
Massachusetts Clean Energy Center,https://www.masscec.com/,WRONG WEBSITE
Grunderfonds Bielefeld-Ostwestfalen,https://gruenderfonds-bow.de/,WRONG WEBSITE
Deutsche Kreditbank AG,https://dkb.de/,WRONG WEBSITE
Technology Credit Union,https://www.techcu.com/,WRONG WEBSITE
Natural Resources Council of Maine,https://www.nrcm.org/,WRONG WEBSITE
Beautiful Mind Capital,https://bm-inv.com/,WRONG WEBSITE
Kaeden Capital,https://kaedan.com/,WRONG WEBSITE
Ground1 Ventures,https://groundone.co.uk/,WRONG WEBSITE
Swiss Federal Railways,https://sbb.ch/,WRONG WEBSITE
Basellandschaftliche Kantonalbank,https://blkb.ch/,WRONG WEBSITE
Schwyzer Kantonalbank,https://szkb.ch/,WRONG WEBSITE
Raytheon Company,https://www.rtx.com/,WRONG WEBSITE
Point72 Ventures,https://p72.vc/,WRONG WEBSITE
VERGE Accelerate program,https://www.greenbiz.com/events,WRONG WEBSITE
Seedfonds Baden-Wurttemberg,https://www.startupbw.de/,WRONG WEBSITE
Dairy Farmers of America,https://dfamilk.com/,WRONG WEBSITE
Mittelständische Beteiligungsgesellschaft Niedersachsen,https://mbg-hannover.de/,WRONG WEBSITE
Canadian Agricultural Partnership,https://agriculture.canada.ca/,WRONG WEBSITE
Berner Kantonalbank,http://www.bekb.ch/,WRONG WEBSITE
Association of International Certified Professional Accountants,https://www.aicpa-cima.com/accelerator,WRONG WEBSITE
Nederlandse Organisatie voor Wetenschappelijk Onderzoek,https://www.nwo.nl/,WRONG WEBSITE
AtlasInvest Entrepreneurship Grant,https://www.wur.nl/,WRONG WEBSITE
Épsilon Ecología,https://epsilonecologia.org/,WRONG WEBSITE
Royal Academy of Engineering,https://raeng.org.uk/,WRONG WEBSITE
Google for Startups UK,https://www.campus.co/london/,WRONG WEBSITE
State of Massachusetts,https://mass.gov/,WRONG WEBSITE
The University of Alabama at Birmingham,https://www.uab.edu/home/,WRONG WEBSITE
Christoph Martin,https://www.linkedin.com/pub/dir/Christoph/Martin,WRONG WEBSITE
Empire State Development Corp,https://esd.ny.gov/,WRONG WEBSITE
Moscow Seed Fund,https://mosinnov.ru/,WRONG WEBSITE
Nahda Fund,https://www.alnahdhainv.ae/,WRONG WEBSITE
Danish Environmental Protection Agency,https://mst.dk/,WRONG WEBSITE
BlueRun Ventures,https://www.brv.com/,WRONG WEBSITE
Alfven & Didrikson,https://achmeainnovationfund.nl/,WRONG WEBSITE
8a + Investimenti,https://ottoapiu.it/,WRONG WEBSITE
Paul Forster,https://de.linkedin.com/in/jenslapinski,WRONG WEBSITE
Shanghai Automobile Industry Fund,https://www.saicmotor.com/,WRONG WEBSITE
Markus Ertler,Markus Ertler,WRONG WEBSITE
Markus Ertler,https://www.linkedin.com/in/martin-egger-0052278,WRONG WEBSITE
Red Circle Investments,http://www.otb.net/,WRONG WEBSITE
Agriculture and Agri-Food Canada,http://www.agr.gc.ca/,WRONG WEBSITE
The Cosine Group,https://tcosg.com/,WRONG WEBSITE
Stuart Rath,https://outcastfoods.com/,WRONG WEBSITE
Jamie Bagnell,https://outcastfoods.com/,WRONG WEBSITE
Government of Spain,https://administracion.gob.es/,WRONG WEBSITE
Utah Science Technology and Research,https://www.usu.edu/directory/?org=2222,WRONG WEBSITE
Venture to Future,http://www.vff.sk/,WRONG WEBSITE
GC Pharma,http://www.globalgreencross.com/eng/index.do,WRONG WEBSITE
Maciej Galkiewicz,https://www.linkedin.com/company/ragnarson,WRONG WEBSITE
"State Secretariat for Education, Research and Innovation",https://www.sbfi.admin.ch/sbfi/en/home.html,WRONG WEBSITE
Gouvernement du Québec,https://www.quebec.ca/en/,WRONG WEBSITE
Rana municipality,http://raanana.muni.il/,WRONG WEBSITE
Karl-Johan Persson,https://www.linkedin.com/company/h&m/,WRONG WEBSITE
Ahimsa Foundation,https://www.jainsamaj.org/,WRONG WEBSITE
Victor Jacobsson,Victor Jacobsson,WRONG WEBSITE
Joe Montana,https://caliva.com,WRONG WEBSITE
xTechSearch,https://arl.army.mil/,WRONG WEBSITE
National Institute of Standards and Technology,https://www.nist.gov/,WRONG WEBSITE
Melbourne Accelerator Program,Melbourne Accelerator Program,WRONG WEBSITE
Worcester CleanTech Incubator,http://www.wcti.org/,WRONG WEBSITE
Heriot-Watt University,https://hw.ac.uk/,WRONG WEBSITE
Decarbonization Partners,https://www.blackrock.com/corporate/sustainability/blackrock-temasek,WRONG WEBSITE
GRS foundation,https://www.charitynavigator.org/ein/481125883,WRONG WEBSITE
Alliance Resource Partners,https://arlp.com/,WRONG WEBSITE
Accelerateur PME-ETI Nouvelle-Aquitaine,https://adi-na.fr/,WRONG WEBSITE
Credit Industriel et Commercial,https://cic.fr/,WRONG WEBSITE
United States Environmental Protection Agency,https://www.epa.gov/,WRONG WEBSITE
Loughborough University,https://www.lboro.ac.uk/,WRONG WEBSITE
Federal Ministry of Food and Agriculture,https://www.bmel.de/EN/Home/home_node.html,WRONG WEBSITE
Braavos Capital,https://bravoscap.com/,WRONG WEBSITE
RISE Research Institutes of Sweden,https://ri.se/,WRONG WEBSITE
Queensland University of Technology,https://qut.edu.au/,WRONG WEBSITE
University of Queensland,https://uq.edu.au/,WRONG WEBSITE
AFI Ventures,https://allianceforimpact.com/,WRONG WEBSITE
Russell Wilson,https://twitter.com/DangeRussWilson?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,WRONG WEBSITE
Jetstream,https.,WRONG WEBSITE
Techboost Startup Program,https://tech-boost.org/,WRONG WEBSITE
Seeds Capital,https://spring.enterprisesg.gov.sg/Nurturing-Startups/Pages/SEEDS-Capital.aspx,WRONG WEBSITE
Bank of Tokyo-Mitsubishi UFJ,https://bk.mufg.jp/,WRONG WEBSITE
Japan Bank for International Cooperation,https://www.jbic.go.jp/en/,WRONG WEBSITE
Xiaomi Technology,https://www.mi.com/,WRONG WEBSITE
Hessian Founders Award,https://hessischer-gruenderpreis.de/,WRONG WEBSITE
Agder Energi Ventures,https://www.ae.no/var-virksomhet/fornyelse/venture/,WRONG WEBSITE
GSVlabs,https://www.theonevalley.com/,WRONG WEBSITE
Ministry of Employment and Economy Finland,https://tem.fi/en/frontpage,WRONG WEBSITE
Compagnie Financiere de Haute Joux,https://cfhj.eu/,WRONG WEBSITE
Crédit Mutuel Arkéa,http://www.arkea.com/,WRONG WEBSITE
Slingshot@Switch,https://eventregist.com/e/SWITCH2017_Slingshot,WRONG WEBSITE
Investissement Québec,https://investquebec.com/,WRONG WEBSITE
National Bank of Canada,https://nbc.ca/,WRONG WEBSITE
Oxford Capital Partners,https://oxcp.com/,WRONG WEBSITE
Seven District Development,https://7dd.se/,WRONG WEBSITE
Goehring & Rozencwajg Associates,http://gorozen.com/,WRONG WEBSITE
Building Insurance Bern,https://gvb.ch/,WRONG WEBSITE
IgniteX Climate Tech Accelerator,https://www.bv.com/ignite,WRONG WEBSITE
Government of France,https://gouvernement.fr/,WRONG WEBSITE
Enagás Internacional,https://www.enagas.es/,WRONG WEBSITE
"Millennium Management,",https://mlp.com/,WRONG WEBSITE
Suvretta Capital Management,https://www.suvcap.com/,WRONG WEBSITE
Massachusetts Manufacturing Innovation Initiative,https://cam.masstech.org/m2i2,WRONG WEBSITE
Third Kind Venture Capital,http://3kvc.com/,WRONG WEBSITE
University of Texas Investment Management Company,https://utimco.org/,WRONG WEBSITE
Wittington Ventures,https://weston.ca/en/Wittington-Group-Portal.aspx,WRONG WEBSITE
Chalus Chegaray & Compagnie,https://3cie.fr/,WRONG WEBSITE
NOMO Ventures,https://www.nomu.vc/,WRONG WEBSITE
"Alon Blue Square Israel, Ltd",http://www.bsi.co.il/,WRONG WEBSITE
Research Products Development Company,http://rpdinnovations.com/,WRONG WEBSITE
Commonwealth Seed Capital,https://ced.ky.gov/Entrepreneurship/Commonwealth_Seed,WRONG WEBSITE
Crédit Mutuel de Bretagne,https://cmb.fr/,WRONG WEBSITE
Shazi Visram,https://www.linkedin.com/in/lindaholliday/,WRONG WEBSITE
the Australian Fisheries Research Development Corporation,https://www.frdc.com.au/,WRONG WEBSITE
Australian Government,https://www.australia.gov.au/,WRONG WEBSITE
"European Climate, Infrastructure and Environment Executive Agency",https://cinea.ec.europa.eu/index_en,WRONG WEBSITE
Emergence Capital,https://www.emcap.com/,WRONG WEBSITE
Schweitzer-Mauduit International,https://swmintl.com/,WRONG WEBSITE
Existential Capital,https://exst.vc/,WRONG WEBSITE
Austin Hearst,Austin Hearst,WRONG WEBSITE
Millenium Food-Tech,http://millennium-ft.com/en/home-page-english,WRONG WEBSITE
David Friedberg,David Friedberg,WRONG WEBSITE
Politecnico di Torino,https://polito.it/,WRONG WEBSITE
Genscape,https://www.woodmac.com/,WRONG WEBSITE
National Center of Research & Development,https://archiwum.ncbr.gov.pl/en/,WRONG WEBSITE
BlackPine Private Equity Partners,https://bppe.com/,WRONG WEBSITE
Liangjiang Venture Capital,https://lj-fund.com/,WRONG WEBSITE
Zibo High-tech Industry Investment,https://gxtzkg.com/,WRONG WEBSITE
Zibo Financial Holding,https://zbjrkg.com/,WRONG WEBSITE
Rising Star Company of the Year,https://www.cleantech.com/the-global-cleantech-100/?utm_campaign=GCT100_2020&utm_medium=PRKIT&utm_source=3rd%20party%20press%20release,WRONG WEBSITE
Javelin Capital,https://www.jav-cap.com/,WRONG WEBSITE
Sustainable Innovation Awards,https://www.goodhousekeeping.com/,WRONG WEBSITE
Neglected Climate Opportunities,https://www.sustaera.com,WRONG WEBSITE
Pacific6 Enterprises,https://pacificsix.com/,WRONG WEBSITE
Humbolt Capital,https://humboldtfund.com/,WRONG WEBSITE
BEyond Accelerator,https://be-yond.be/,WRONG WEBSITE
Var Ventures,https://vaar.vc/,WRONG WEBSITE
Robot Ventures,https://robvc.com/,WRONG WEBSITE
David Roux,https://www.katefarms.com,WRONG WEBSITE
The Danish Growth Fund,https://vf.dk/en/,WRONG WEBSITE
SAIF Partners,https://www.sbaif.com/,WRONG WEBSITE
Tokyo Electric Power Company Holdings,https://www.tepco.co.jp/en/hd/index-e.html,WRONG WEBSITE
The Scottish Environment Business Awards,https://www.vibes.org.uk/,WRONG WEBSITE
Marc Campbell,https://www.linkedin.com/in/campbe79/,WRONG WEBSITE
The European Regional Development Fund and Wallonia,https://europe.wallonie.be/,WRONG WEBSITE
New York State Energy Development Authority,https://www.nyserda.ny.gov/,WRONG WEBSITE
VI Partners,https://aceandcompany.com/,WRONG WEBSITE
Toyo Seikan Group Holdings,https://www.tskg-hd.com/en/,WRONG WEBSITE
Keppel Group,https://www.kepcorp.com/en/,WRONG WEBSITE
Alexandria Ventures,https://www.are.com/venture-investments.html,WRONG WEBSITE
Cranberry Capital,https://crancap.com/,WRONG WEBSITE
GreenSoil Building Innovation Fund,https://www.gspv.vc/,WRONG WEBSITE
Fondo Italiano per l'Efficienza Energetica,https://fieesgr.com/,WRONG WEBSITE
The University of Tokyo Edge Capital Partners (UTEC),https://www.ut-ec.co.jp/english/,WRONG WEBSITE
Tobias Harris,https://www.facebook.com/TobiasHarris34/,WRONG WEBSITE
Hermann Companies,https://hermcos.com/,WRONG WEBSITE
Real Estate Technology Ventures,https://www.ret.vc/,WRONG WEBSITE
Freeport-McMoRan,https://fcx.com/,WRONG WEBSITE
China Venture Workshop,https://www.cfclab.mit.edu/,WRONG WEBSITE
Serum Life Sciences,https://www.silsuk.com/,WRONG WEBSITE
Investment Corporation of Dubai,https://icd.gov.ae/,WRONG WEBSITE
Ecole Polytechnique Federale de Lausanne,https://epfl.ch/,WRONG WEBSITE
Intel Corporation,https://www.intc.com/,WRONG WEBSITE
Softbank Investment Advisers,https://visionfund.com/,WRONG WEBSITE
Sutter Rock Capital,https://surocap.com/,WRONG WEBSITE
InterPrivate III Financial Partners Inc.,https://www.ipvspac.com/ipvf,WRONG WEBSITE
Oldendorff Overseas Investments,http://oo-invest.com/,WRONG WEBSITE
Kensington Capital Acquisition Corp,https://www.autospac.com/home/default.aspx,WRONG WEBSITE
Bristol & Bath Regional Capital,https://www.bab-rc.uk/,WRONG WEBSITE
Spring Valley Acquisition Corp,https://sv-ac.com/,WRONG WEBSITE
Estonian Environmental Investment Centre,https://www.kik.ee/en,WRONG WEBSITE
University of Florida,https://www.ufl.edu/,WRONG WEBSITE
Everis,https://dmr-consulting.com/,WRONG WEBSITE
SoftBank China Venture Capital,http://www.sbcvc.com/,WRONG WEBSITE
Regional Promotion Society of the Principality of Asturias,https://srp.es/,WRONG WEBSITE
Deeptech Labs,https://dtl.vc/,WRONG WEBSITE
University of Delaware FastPass Award,https://www.udel.edu/,WRONG WEBSITE
Chris Paul,https://twitter.com/CP3,WRONG WEBSITE
energy giant Saudi Aramco,https://saev.com/,WRONG WEBSITE
Dutch National Fund for Green Investments,https://www.nationaalgroenfonds.nl/,WRONG WEBSITE
Kensington Capital Acquisition II,https://www.autospac.com/home/default.aspx,WRONG WEBSITE
TravelCenters of America,https://www.ta-petro.com/,WRONG WEBSITE
Irish Centre for High End Computing,https://ichec.ie/,WRONG WEBSITE
Dinçer Logistics,https://www.dincerlojistik.com.tr/,WRONG WEBSITE
Wanxiang International,http://www.wxintl.com/,WRONG WEBSITE
One Better Ventures,https://www.1bv.co/,WRONG WEBSITE
Markus Muller,http://www.mpmueller.net/,WRONG WEBSITE
Beverly Pacific,http://www.bevpacllc.com/,WRONG WEBSITE
Gustav Alstroemer,https://www.linkedin.com/in/gustafalstromer,WRONG WEBSITE
Alfred Bauer,http://www.kewazo.com,WRONG WEBSITE
Technical University of Denmark,https://www.dtu.dk/english,WRONG WEBSITE
EG Group,https://eurogarages.com/,WRONG WEBSITE
Eindhoven University of Technology,https://www.tue.nl/en/,WRONG WEBSITE
Oregon BEST,https://vertuelab.org/,WRONG WEBSITE
Michael Potter,https://www.linkedin.com/in/paradigmventures,WRONG WEBSITE
Jellyfish Invest,https://www.xtxmarkets.com/ventures/,WRONG WEBSITE
Federal Office for the Environment,https://www.bafu.admin.ch/bafu/en/home.html,WRONG WEBSITE
University of Central Florida,https://www.ucf.edu/,WRONG WEBSITE
Bayerische Landesbank,http://www.bayernlb.de/,WRONG WEBSITE
Banco do Nordeste,https://www.bnb.gov.br/,WRONG WEBSITE
Bjorn Kolbmuller,https://www.linkedin.com/in/kolbmueller/,WRONG WEBSITE
Lausitz Energie Kraftwerke,https://www-leag-de.translate.goog/?_x_tr_sl=de&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=sc,WRONG WEBSITE
Boulder Brands Investment Group,https://bigrventures.com/,WRONG WEBSITE
fund Alliance Consumer Growth,https://www.acgpartners.com/,WRONG WEBSITE
David Moison,https://www.linkedin.com/in/nosiow,WRONG WEBSITE
German Federal Ministry for Economic Affairs and Climate Protection,https://www.bmwk.de/Navigation/EN/Home/home.html,WRONG WEBSITE
Federal Ministry of Labour and Social Affairs,https://www.bmas.de/EN/Home/home.html,WRONG WEBSITE
Kavli Group,https://nl.hideproxy.me/go.php?u=rkWz0nXfag15wrqhrG6hmZo%3D&b=5,WRONG WEBSITE
Steinmüller Engineering GmbH,https://www.steinmueller.com/en/home.html,WRONG WEBSITE
Azimuth Capital,https://kernpartners.com/,WRONG WEBSITE
Textile Innovation Fund,https://textielinnovatiefonds.nl/?lang=en,WRONG WEBSITE
Swiss National Science Foundation,https://www.snf.ch/en,WRONG WEBSITE
the Netherlands Enterprise Agency,https://rvo.nl/,WRONG WEBSITE
University of Glasgow,https://www.gla.ac.uk/,WRONG WEBSITE
Swiss Federal Foundation,http://www.volkswirtschaft-stiftung.ch/en/,WRONG WEBSITE
Xpress Natural Gas,https://saturnpartnersvc.com/,WRONG WEBSITE
Landesbank Baden-Württemberg,https://www.lbbw.de/homepage/homepage_6kyjj4koh_e.html,WRONG WEBSITE
Smallcap Danmark,https://www.google.com/aclk?sa=l&ai=DChcSEwiH3aim6Yv5AhUYNSsKHXHWC-4YABAAGgJzZg&ae=2&sig=AOD64_1a33SRAOlDvL2hab5PV14ATfvI5g&q&adurl&ved=2ahUKEwiXmqGm6Yv5AhWlSmwGHb7bDWwQ0Qx6BAgDEAE,WRONG WEBSITE
Republic Airways,https://rjet.com/,WRONG WEBSITE
First Niagara Bank,https://en.wikipedia.org/wiki/First_Niagara_Bank,WRONG WEBSITE
The Investment Fund for Foundations,https://tiff.org/,WRONG WEBSITE
HERMES Startup AWARD,https://www.hannovermesse.de/en,WRONG WEBSITE
Malaga TechPark,https://www.pta.es/,WRONG WEBSITE
Sustainable Opportunities Acquisition,http://www.greenspac.com/cgi-sys/defaultwebpage.cgi,WRONG WEBSITE
South East Midlands Enterprise Partnership,https://www.semlep.com/,WRONG WEBSITE
Intercontinental Exchange,https://www.theice.com/,WRONG WEBSITE
Ministry of Agriculture and Food of Udmurtia,https://udmapk.ru/novosti/8431/,WRONG WEBSITE
Institution of Mechanical Engineers,https://imeche.org/,WRONG WEBSITE
Bavarian State Ministry for Economic Affairs,https://stmwi.bayern.de/,WRONG WEBSITE
Arno Gerken,https://de.linkedin.com/in/andrea-lederer-010481/en,WRONG WEBSITE
Bill Pruitt,https://www.clarkevalve.com/,WRONG WEBSITE
The Norwegian Research Council,https://www.forskningsradet.no/en/,WRONG WEBSITE
Compagnie Nationale du Rhone,https://cnr.tm.fr/,WRONG WEBSITE
Caisse des Dépôts et Consignations,https://cdc.ci/,WRONG WEBSITE
Johan Andersson,https://se.linkedin.com/in/repii,WRONG WEBSITE
Justin Waldron,https://www.linkedin.com/in/jtwald,WRONG WEBSITE
University of Porto,https://up.pt/,WRONG WEBSITE
University of Oxford,https://www.ox.ac.uk/,WRONG WEBSITE
FundingBox Accelerator,https://impactpoland.pl/en/,WRONG WEBSITE
Government of Ireland,https://www.gov.ie/en/,WRONG WEBSITE
University of Milan,https://www.unimi.it/en,WRONG WEBSITE
NRLC Alumni Championship,https://entrepreneurship.rice.edu/napier-rice-launch-challenge,WRONG WEBSITE
Sharjah Entrepreneurship Center,https://sheraa.ae/,WRONG WEBSITE
Bjorn Oste,https://www.linkedin.com/in/bj%C3%B6rn-%C3%B6ste-b185551,WRONG WEBSITE
Frontiers Capital,https://frontcap.com/,WRONG WEBSITE
Serguei Beloussov,https://ch.linkedin.com/in/sergbell,WRONG WEBSITE
The California Institute of Technology,https://www.caltech.edu/,WRONG WEBSITE
Bright Pixel Capital,https://brpx.com/,WRONG WEBSITE
Greg Brockman,https://www.linkedin.com/company/linkedin.com/in/thegdb,WRONG WEBSITE
Fredrik Österberg,https://www.linkedin.com/in/fosterberg,WRONG WEBSITE
Mountain Group Partners,https://mtngp.com/,WRONG WEBSITE
Development Bank of the Philippines,https://www.dbp.ph/,WRONG WEBSITE
Hunt Technology Ventures,https://www.freightwaves.com,WRONG WEBSITE
Quantum Valley Investments,Quantum Valley Investments,WRONG WEBSITE
Natural Sciences and Engineering Research Council of Canada,https://nserc-crsng.gc.ca/,WRONG WEBSITE
Corporacion Andina de Fomento,https://caf.com/,WRONG WEBSITE
Chesapeake Energy Corporation,http://www.chk.com/,WRONG WEBSITE
Caap Création,https://thecapcreations.wixsite.com/capcreations,WRONG WEBSITE
Instituto Valenciano de Finanzas,https://ivf.gva.es/,WRONG WEBSITE
Kamil Vacek,https://media-exp1.licdn.com/dms/image/C4E03AQExQ8SOKwtJlg/profile-displayphoto-shrink_400_400/0/1606385292290?e=1664409600&v=beta&t=fJGIWqUrzk3uZTjxU19tsQPuwe8kI0nYXzDZuBDh9v0,WRONG WEBSITE
National Carton Company,https://www.nci.ps/,WRONG WEBSITE
Southern Ontario Fund for Investment in Innovation,https://www.sofii.ca/en/,WRONG WEBSITE
Norges Forskningsråd,https://forskningsradet.no/,WRONG WEBSITE
MIT Startup Exchange,https://www.booking.com/index.html?aid=935088,WRONG WEBSITE
New York State Business Plan Competition,https://nybpc.org/,WRONG WEBSITE
The Maryland Energy Innovation Accelerator (MEIA),https://mdeia.org/,WRONG WEBSITE
The University of Edinburgh,https://www.ed.ac.uk/,WRONG WEBSITE
Nuclear Research and Consultancy Group,https://www.nrg.eu/,WRONG WEBSITE
Hongkou Management,http://hkcap.com/,WRONG WEBSITE
Allen Peeters,https://www.linkedin.com/in/allanrpeters,WRONG WEBSITE
SDC Investimentos,http://www.soaresdacosta.com/,WRONG WEBSITE
University of Lisbon,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjhmKv9-tn5AhWIDLcAHU6GBoYQFnoECAQQAQ&url=https%3A%2F%2Fwww.ulisboa.pt%2Fen&usg=AOvVaw1S5RTdvXUn6hyNcIdF6Xk9,WRONG WEBSITE
ESA BIC Portugal,http://space.ipn.pt/,WRONG WEBSITE
Till Behnke,https://de.linkedin.com/in/betterplace,WRONG WEBSITE
Monozukuri Nippon Grand Award,https://www.monodzukuri.meti.go.jp/,WRONG WEBSITE
Rede nacional de incubação,https://www.rni.pt/component/content/featured,WRONG WEBSITE
Luísa Valente,https://www2.ciimar.up.pt/team.php?id=225,WRONG WEBSITE
WestRiver Management,https://www.wrg.vc/,WRONG WEBSITE
United States Army Medical Research and Development Command,https://mrdc.health.mil/,WRONG WEBSITE
SevenX Ventures,https://7xvc.com/,WRONG WEBSITE
Fonterra Ventures,https://ngv.us/,WRONG WEBSITE
Massachusetts Technology Collaborative,https://masstech.org/,WRONG WEBSITE
euRobotics Awards,https://eu-robotics.net/,WRONG WEBSITE
Soilworks Natural Capital,https://soil.works/,WRONG WEBSITE
"Quebec Ministère des Forêts, de la Faune et des Parcs",https://mffp.gouv.qc.ca/,WRONG WEBSITE
The Regional Promotion Society of Asturias,https://www-srp-es.translate.goog/?_x_tr_sl=es&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=sc,WRONG WEBSITE
Greenhouse Ventures,https://www.ghvaccelerator.com/,WRONG WEBSITE
Technology Acceleration Partners,https://techaccel.net/,WRONG WEBSITE
Health and Plant Protein,http://www.bugcorporate.com/,WRONG WEBSITE
University of Toronto Early-Stage Technology,https://utest.to/,WRONG WEBSITE
Quinte St. Lawrence Electrical Workers,http://ecaqsl.org/,WRONG WEBSITE
European Food Nexus Startup Challenge,https://fnsc.eu/,WRONG WEBSITE
